avi,a-vi
zav,za-v
zavi,za-vi
mA,ma-A
mAt,ma-At
amA,ama-A
amAt,ama-At
mA,ma-A
mAc,ma-Ac
AmA,Ama-A
AmAc,Ama-Ac
aj,a-j
Daj,Da-j
ap,a-p
apA,a-pA
rap,ra-p
rapA,ra-pA
ag,a-g
agr,a-gr
RA,Ra-A
RAy,Ra-Ay
zRA,zRa-A
zRAy,zRa-Ay
as,a-s
asa,a-sa
zas,za-s
zasa,za-sa
ap,a-p
apr,a-pr
vap,va-p
vapr,va-pr
aB,a-B
aBU,a-BU
kaB,ka-B
kaBU,ka-BU
ih,i-h
ihA,i-hA
tih,ti-h
tihA,ti-hA
aD,a-D
aDA,a-DA
yaD,ya-D
yaDA,ya-DA
as,a-s
asa,a-sa
ras,ra-s
rasa,ra-sa
yA,ya-A
yAK,ya-AK
lyA,lya-A
lyAK,lya-AK
aS,a-S
aSa,a-Sa
aj,a-j
taj,ta-j
ar,a-r
are,a-re
var,va-r
vare,va-re
ap,a-p
apa,a-pa
rap,ra-p
rapa,ra-pa
ap,a-p
apr,a-pr
tap,ta-p
tapr,ta-pr
Al,A-l
Alo,A-lo
mAl,mA-l
mAlo,mA-lo
av,a-v
ave,a-ve
rav,ra-v
rave,ra-ve
id,i-d
idA,i-dA
Did,Di-d
DidA,Di-dA
wA,wa-A
wAm,wa-Am
IwA,Iwa-A
IwAm,Iwa-Am
Av,A-v
Avi,A-vi
hAv,hA-v
hAvi,hA-vi
um,u-m
umA,u-mA
tum,tu-m
tumA,tu-mA
an,a-n
anA,a-nA
zan,za-n
zanA,za-nA
av,a-v
avi,a-vi
mav,ma-v
mavi,ma-vi
mod,ma-ud
modB,ma-udB
Amod,Ama-ud
AmodB,Ama-udB
Ad,A-d
Adv,A-dv
TAd,TA-d
TAdv,TA-dv
as,a-s
asA,a-sA
mod,ma-ud
modB,ma-udB
amod,ama-ud
amodB,ama-udB
ak,a-k
akv,a-kv
kak,ka-k
kakv,ka-kv
aB,a-B
aBA,a-BA
haB,ha-B
haBA,ha-BA
uS,u-S
uSI,u-SI
wuS,wu-S
wuSI,wu-SI
As,A-s
Asa,A-sa
BAs,BA-s
BAsa,BA-sa
Ug,U-g
Uga,U-ga
BUg,BU-g
BUga,BU-ga
at,a-t
ate,a-te
mat,ma-t
mate,ma-te
av,a-v
ava,a-va
gav,ga-v
gava,ga-va
av,a-v
ava,a-va
lav,la-v
lava,la-va
aK,a-K
aKa,a-Ka
taK,ta-K
taKa,ta-Ka
ad,a-d
adA,a-dA
lad,la-d
ladA,la-dA
ak,a-k
aki,a-ki
zak,za-k
zaki,za-ki
ad,a-d
ade,a-de
tad,ta-d
tade,ta-de
ad,a-d
ada,a-da
lad,la-d
lada,la-da
as,a-s
asa,a-sa
Tas,Ta-s
Tasa,Ta-sa
as,a-s
asr,a-sr
was,wa-s
wasr,wa-sr
ap,a-p
apr,a-pr
dap,da-p
dapr,da-pr
am,a-m
amA,a-mA
dam,da-m
damA,da-mA
nvA,nu-A
nvAd,nu-Ad
anvA,anu-A
anvAd,anu-Ad
ad,a-d
ade,a-de
Wad,Wa-d
Wade,Wa-de
Ik,I-k
Iku,I-ku
dIk,dI-k
dIku,dI-ku
gA,ga-A
gAd,ga-Ad
agA,aga-A
agAd,aga-Ad
uk,u-k
uka,u-ka
Ruk,Ru-k
Ruka,Ru-ka
ad,a-d
ada,a-da
nad,na-d
nada,na-da
id,i-d
idi,i-di
rid,ri-d
ridi,ri-di
ih,i-h
ihf,i-hf
rih,ri-h
rihf,ri-hf
aP,a-P
aPa,a-Pa
maP,ma-P
maPa,ma-Pa
as,a-s
asA,a-sA
yas,ya-s
yasA,ya-sA
iK,i-K
iKy,i-Ky
ciK,ci-K
ciKy,ci-Ky
aS,a-S
aSi,a-Si
naS,na-S
naSi,na-Si
av,a-v
avi,a-vi
rav,ra-v
ravi,ra-vi
gA,ga-A
gAK,ga-AK
ugA,uga-A
ugAK,uga-AK
as,a-s
asE,a-sE
vas,va-s
vasE,va-sE
DAr,Da-ar
DArT,Da-arT
oDAr,oDa-ar
oDArT,oDa-arT
ak,a-k
akz,a-kz
tak,ta-k
takz,ta-kz
iv,i-v
ivy,i-vy
tiv,ti-v
tivy,ti-vy
ag,a-g
agO,a-gO
yag,ya-g
yagO,ya-gO
am,a-m
amA,a-mA
zam,za-m
zamA,za-mA
ad,a-d
ade,a-de
Kad,Ka-d
Kade,Ka-de
ac,a-c
aca,a-ca
rac,ra-c
raca,ra-ca
ag,a-g
agU,a-gU
pag,pa-g
pagU,pa-gU
av,a-v
ava,a-va
Tav,Ta-v
Tava,Ta-va
aS,a-S
aSa,a-Sa
KaS,Ka-S
KaSa,Ka-Sa
at,a-t
ata,a-ta
Rat,Ra-t
Rata,Ra-ta
yEz,ya-ez
yEzi,ya-ezi
ayEz,aya-ez
ayEzi,aya-ezi
rAD,ra-aD
rADi,ra-aDi
drAD,dra-aD
drADi,dra-aDi
ak,a-k
aka,a-ka
rak,ra-k
raka,ra-ka
am,a-m
amA,a-mA
ram,ra-m
ramA,ra-mA
ab,a-b
abI,a-bI
zab,za-b
zabI,za-bI
rA,ra-A
rAB,ra-AB
arA,ara-A
arAB,ara-AB
Ap,A-p
Apa,A-pa
yAp,yA-p
yApa,yA-pa
reS,ra-IS
reSv,ra-ISv
areS,ara-IS
areSv,ara-ISv
ad,a-d
adA,a-dA
sad,sa-d
sadA,sa-dA
nod,na-ud
nodB,na-udB
anod,ana-ud
anodB,ana-udB
aD,a-D
aDU,a-DU
raD,ra-D
raDU,ra-DU
aS,a-S
aSo,a-So
vaS,va-S
vaSo,va-So
reS,ra-IS
reSv,ra-ISv
ureS,ura-IS
ureSv,ura-ISv
ad,a-d
adi,a-di
vad,va-d
vadi,va-di
ap,a-p
apa,a-pa
lap,la-p
lapa,la-pa
aD,a-D
aDi,a-Di
DaD,Da-D
DaDi,Da-Di
up,u-p
upA,u-pA
dup,du-p
dupA,du-pA
am,a-m
ama,a-ma
tam,ta-m
tama,ta-ma
As,A-s
AsT,A-sT
qAs,qA-s
qAsT,qA-sT
ar,a-r
ari,a-ri
rar,ra-r
rari,ra-ri
aB,a-B
aBA,a-BA
raB,ra-B
raBA,ra-BA
adDa,at-ha
adDat,at-hat
zadDa,zat-ha
zadDat,zat-hat
as,a-s
asa,a-sa
nas,na-s
nasa,na-sa
ap,a-p
apU,a-pU
Dap,Da-p
DapU,Da-pU
av,a-v
avi,a-vi
Rav,Ra-v
Ravi,Ra-vi
aD,a-D
aDy,a-Dy
vaD,va-D
vaDy,va-Dy
nop,na-up
nopa,na-upa
anop,ana-up
anopa,ana-upa
im,i-m
imA,i-mA
tim,ti-m
timA,ti-mA
yA,ya-A
yAB,ya-AB
gyA,gya-A
gyAB,gya-AB
as,a-s
asa,a-sa
vas,va-s
vasa,va-sa
ig,i-g
iga,i-ga
tig,ti-g
tiga,ti-ga
fgr,fk-r
fgrU,fk-rU
dfgr,dfk-r
dfgrU,dfk-rU
ad,a-d
adr,a-dr
lad,la-d
ladr,la-dr
iS,i-S
iSm,i-Sm
riS,ri-S
riSm,ri-Sm
at,a-t
atr,a-tr
nat,na-t
natr,na-tr
cA,ca-A
cAd,ca-Ad
acA,aca-A
acAd,aca-Ad
am,a-m
amA,a-mA
Tam,Ta-m
TamA,Ta-mA
av,a-v
ava,a-va
yav,ya-v
yava,ya-va
gAn,ga-an
gAnu,ga-anu
ogAn,oga-an
ogAnu,oga-anu
ay,a-y
ayo,a-yo
Day,Da-y
Dayo,Da-yo
as,a-s
asa,a-sa
gas,ga-s
gasa,ga-sa
aD,a-D
aDv,a-Dv
maD,ma-D
maDv,ma-Dv
av,a-v
avi,a-vi
vav,va-v
vavi,va-vi
ij,i-j
ija,i-ja
vij,vi-j
vija,vi-ja
ak,a-k
akA,a-kA
vak,va-k
vakA,va-kA
aS,a-S
aSA,a-SA
am,a-m
amu,a-mu
mam,ma-m
mamu,ma-mu
am,a-m
amf,a-mf
lam,la-m
lamf,la-mf
ap,a-p
apr,a-pr
yap,ya-p
yapr,ya-pr
ap,a-p
apr,a-pr
Sap,Sa-p
Sapr,Sa-pr
lA,la-A
lAt,la-At
alA,ala-A
alAt,ala-At
an,a-n
ana,a-na
ran,ra-n
rana,ra-na
ak,a-k
vak,va-k
acC,a-C
acCa,a-Ca
RacC,Ra-C
RacCa,Ra-Ca
tAg,ta-ag
tAgn,ta-agn
itAg,ita-ag
itAgn,ita-agn
lA,la-A
lAw,la-Aw
alA,ala-A
alAw,ala-Aw
WAg,Wa-ag
WAgn,Wa-agn
zWAg,zWa-ag
zWAgn,zWa-agn
as,a-s
asa,a-sa
pas,pa-s
pasa,pa-sa
ac,a-c
aco,a-co
Rac,Ra-c
Raco,Ra-co
uv,u-v
uvi,u-vi
tuv,tu-v
tuvi,tu-vi
as,a-s
ase,a-se
Tas,Ta-s
Tase,Ta-se
ar,a-r
ara,a-ra
rar,ra-r
rara,ra-ra
at,a-t
atr,a-tr
rat,ra-t
ratr,ra-tr
ad,a-d
ado,a-do
Rad,Ra-d
Rado,Ra-do
BA,Ba-A
BAK,Ba-AK
OBA,OBa-A
OBAK,OBa-AK
ak,a-k
aka,a-ka
vak,va-k
vaka,va-ka
uk,u-k
uka,u-ka
wuk,wu-k
wuka,wu-ka
av,a-v
avy,a-vy
pav,pa-v
pavy,pa-vy
As,A-s
Asa,A-sa
hAs,hA-s
hAsa,hA-sa
anm,at-m
anmo,at-mo
yanm,yat-m
yanmo,yat-mo
ib,i-b
iba,i-ba
Rib,Ri-b
Riba,Ri-ba
KA,Ka-A
KAd,Ka-Ad
NKA,NKa-A
NKAd,NKa-Ad
ar,a-r
arU,a-rU
rar,ra-r
rarU,ra-rU
aK,a-K
aKi,a-Ki
laK,la-K
laKi,la-Ki
rAn,ra-an
rAnf,ra-anf
urAn,ura-an
urAnf,ura-anf
ap,a-p
apr,a-pr
kap,ka-p
kapr,ka-pr
acC,a-C
acCA,a-CA
lacC,la-C
lacCA,la-CA
ap,a-p
api,a-pi
tap,ta-p
tapi,ta-pi
al,a-l
ale,a-le
ral,ra-l
rale,ra-le
adv,at-v
advr,at-vr
padv,pat-v
padvr,pat-vr
zoG,zaH-G
zoGn,zaH-Gn
kzoG,kzaH-G
kzoGn,kzaH-Gn
at,a-t
atA,a-tA
Wat,Wa-t
WatA,Wa-tA
men,ma-in
mend,ma-ind
rmen,rma-in
rmend,rma-ind
rA,ra-A
rAd,ra-Ad
urA,ura-A
urAd,ura-Ad
ay,a-y
ayo,a-yo
Kay,Ka-y
Kayo,Ka-yo
it,i-t
ita,i-ta
Rit,Ri-t
Rita,Ri-ta
iD,i-D
iDa,i-Da
tiD,ti-D
tiDa,ti-Da
an,a-n
ana,a-na
yan,ya-n
yana,ya-na
nA,na-A
nAh,na-Ah
anA,ana-A
anAh,ana-Ah
av,a-v
avi,a-vi
Qav,Qa-v
Qavi,Qa-vi
ak,a-k
ake,a-ke
rak,ra-k
rake,ra-ke
im,i-m
imu,i-mu
Wim,Wi-m
Wimu,Wi-mu
ap,a-p
apa,a-pa
vap,va-p
vapa,va-pa
ad,a-d
adA,a-dA
gad,ga-d
gadA,ga-dA
aS,a-S
aSa,a-Sa
KaS,Ka-S
KaSa,Ka-Sa
irv,iH-v
irve,iH-ve
hirv,hiH-v
hirve,hiH-ve
adv,at-v
advi,at-vi
tadv,tat-v
tadvi,tat-vi
ac,a-c
aca,a-ca
jac,ja-c
jaca,ja-ca
av,a-v
ava,a-va
tav,ta-v
tava,ta-va
Ap,A-p
Apr,A-pr
sAp,sA-p
sApr,sA-pr
as,a-s
asa,a-sa
Pas,Pa-s
Pasa,Pa-sa
aS,a-S
aSa,a-Sa
vaS,va-S
vaSa,va-Sa
Ad,A-Ad
Adi,A-Adi
mAd,mA-Ad
mAdi,mA-Adi
am,a-m
amA,a-mA
Dam,Da-m
DamA,Da-mA
aj,a-j
ajI,a-jI
maj,ma-j
majI,ma-jI
ah,a-h
ahA,a-hA
zah,za-h
zahA,za-hA
ak,a-k
akA,a-kA
gak,ga-k
gakA,ga-kA
um,u-m
umA,u-mA
Dum,Du-m
DumA,Du-mA
av,a-v
avy,a-vy
yav,ya-v
yavy,ya-vy
aD,a-D
aDa,a-Da
raD,ra-D
raDa,ra-Da
ann,at-n
anni,at-ni
mann,mat-n
manni,mat-ni
av,a-v
ava,a-va
rav,ra-v
rava,ra-va
ip,i-p
ipu,i-pu
Rip,Ri-p
Ripu,Ri-pu
ad,a-d
ada,a-da
rad,ra-d
rada,ra-da
aS,a-S
aSi,a-Si
maS,ma-S
maSi,ma-Si
nov,naH-v
novi,naH-vi
anov,anaH-v
anovi,anaH-vi
am,a-m
amA,a-mA
Dam,Da-m
DamA,Da-mA
as,a-s
asa,a-sa
las,la-s
lasa,la-sa
av,a-v
avy,a-vy
Tav,Ta-v
Tavy,Ta-vy
AgA,Ak-A
AgAt,Ak-At
vAgA,vAk-A
vAgAt,vAk-At
ag,a-g
ago,a-go
kag,ka-g
kago,ka-go
am,a-m
amf,a-mf
as,a-s
asa,a-sa
tas,ta-s
tasa,ta-sa
iG,i-G
iGo,i-Go
miG,mi-G
miGo,mi-Go
am,a-m
amU,a-mU
nam,na-m
namU,na-mU
mA,ma-A
mAk,ma-Ak
rmA,rma-A
rmAk,rma-Ak
ven,va-in
vend,va-ind
even,eva-in
evend,eva-ind
lA,la-A
lAy,la-Ay
ulA,ula-A
ulAy,ula-Ay
nA,na-A
nAk,na-Ak
tnA,tna-A
tnAk,tna-Ak
an,a-n
ana,a-na
lan,la-n
lana,la-na
ak,a-k
aka,a-ka
Rak,Ra-k
Raka,Ra-ka
Iy,I-y
mIy,mI-y
tp,t-p
tpr,t-pr
atp,at-p
atpr,at-pr
ud,u-d
ude,u-de
rud,ru-d
rude,ru-de
tA,ta-A
tAh,ta-Ah
stA,sta-A
stAh,sta-Ah
Rod,Ra-ud
Roda,Ra-uda
aRod,aRa-ud
aRoda,aRa-uda
an,a-n
anA,a-nA
kan,ka-n
kanA,ka-nA
at,a-t
atI,a-tI
vat,va-t
vatI,va-tI
uk,u-k
ukA,u-kA
Duk,Du-k
DukA,Du-kA
rva,ru-a
rvag,ru-ag
urva,uru-a
urvag,uru-ag
Ag,A-g
Agu,A-gu
hAg,hA-g
hAgu,hA-gu
am,a-m
amu,a-mu
lam,la-m
lamu,la-mu
tA,ta-A
tAy,ta-Ay
ItA,Ita-A
ItAy,Ita-Ay
as,a-s
asa,a-sa
tas,ta-s
tasa,ta-sa
kop,ka-up
kopa,ka-upa
akop,aka-up
akopa,aka-upa
nA,na-A
nAt,na-At
AnA,Ana-A
AnAt,Ana-At
aB,a-B
aBa,a-Ba
laB,la-B
laBa,la-Ba
am,a-m
amU,a-mU
cam,ca-m
camU,ca-mU
at,a-t
atI,a-tI
tat,ta-t
tatI,ta-tI
rA,ra-A
rAd,ra-Ad
prA,pra-A
prAd,pra-Ad
ad,a-d
ada,a-da
vad,va-d
vada,va-da
KAn,Ka-an
KAni,Ka-ani
uKAn,uKa-an
uKAni,uKa-ani
aG,a-G
aGA,a-GA
raG,ra-G
raGA,ra-GA
ucCU,ut-SU
ucCUl,ut-SUl
rucCU,rut-SU
rucCUl,rut-SUl
aS,a-S
aSo,a-So
KaS,Ka-S
KaSo,Ka-So
nAN,na-aN
nANg,na-aNg
InAN,Ina-aN
InANg,Ina-aNg
aj,a-j
aju,a-ju
vaj,va-j
vaju,va-ju
as,a-s
asi,a-si
mas,ma-s
masi,ma-si
tA,ta-A
tAt,ta-At
ItA,Ita-A
ItAt,Ita-At
as,a-s
asU,a-sU
mas,ma-s
masU,ma-sU
aj,a-j
aja,a-ja
yaj,ya-j
yaja,ya-ja
ar,a-r
aro,a-ro
hAD,ha-aD
hADi,ha-aDi
ahAD,aha-aD
ahADi,aha-aDi
rA,ra-A
rAy,ra-Ay
ArA,Ara-A
ArAy,Ara-Ay
ap,a-p
apa,a-pa
vap,va-p
vapa,va-pa
am,a-m
ame,a-me
tam,ta-m
tame,ta-me
ig,i-g
iga,i-ga
zig,zi-g
ziga,zi-ga
loc,la-uc
loci,la-uci
Aloc,Ala-uc
Aloci,Ala-uci
AD,A-aD
ADi,A-aDi
yAD,yA-aD
yADi,yA-aDi
ak,a-k
akA,a-kA
vak,va-k
vakA,va-kA
ag,a-g
aga,a-ga
rag,ra-g
raga,ra-ga
ANm,Ak-m
ANma,Ak-ma
vANm,vAk-m
vANma,vAk-ma
iv,i-v
ivi,i-vi
div,di-v
divi,di-vi
ad,a-d
ade,a-de
Rad,Ra-d
Rade,Ra-de
ig,i-g
iga,i-ga
zig,zi-g
ziga,zi-ga
Ak,A-k
Akf,A-kf
TAk,TA-k
TAkf,TA-kf
ak,a-k
akA,a-kA
Sak,Sa-k
SakA,Sa-kA
tA,ta-A
tAv,ta-Av
UtA,Uta-A
UtAv,Uta-Av
art,a-ft
artv,a-ftv
kart,ka-ft
kartv,ka-ftv
as,a-s
asa,a-sa
qas,qa-s
qasa,qa-sa
yA,ya-A
yAt,ya-At
AyA,Aya-A
AyAt,Aya-At
lod,la-ud
lodB,la-udB
Ilod,Ila-ud
IlodB,Ila-udB
av,a-v
ava,a-va
wav,wa-v
wava,wa-va
aS,a-S
aSa,a-Sa
maS,ma-S
maSa,ma-Sa
ak,a-k
akr,a-kr
cak,ca-k
cakr,ca-kr
aj,a-j
ajY,a-jY
naj,na-j
najY,na-jY
rA,ra-A
rAK,ra-AK
jrA,jra-A
jrAK,jra-AK
al,a-l
ala,a-la
tal,ta-l
tala,ta-la
wAn,wa-an
wAnt,wa-ant
awAn,awa-an
awAnt,awa-ant
RA,Ra-A
RAd,Ra-Ad
aRA,aRa-A
aRAd,aRa-Ad
it,i-t
itv,i-tv
tit,ti-t
titv,ti-tv
vAg,va-ag
vAgn,va-agn
avAg,ava-ag
avAgn,ava-agn
ag,a-g
ago,a-go
dag,da-g
dago,da-go
tp,t-p
tpU,t-pU
atp,at-p
atpU,at-pU
Aj,A-j
Aja,A-ja
kAj,kA-j
kAja,kA-ja
ada,at-a
adar,at-ar
tada,tat-a
tadar,tat-ar
ak,a-k
akf,a-kf
mak,ma-k
makf,ma-kf
tA,ta-A
tAh,ta-Ah
itA,ita-A
itAh,ita-Ah
dop,da-up
dopa,da-upa
Adop,Ada-up
Adopa,Ada-upa
am,a-m
ame,a-me
ram,ra-m
rame,ra-me
al,a-l
alo,a-lo
yal,ya-l
yalo,ya-lo
dAD,da-aD
dADi,da-aDi
AdAD,Ada-aD
AdADi,Ada-aDi
nAN,na-aN
nANg,na-aNg
InAN,Ina-aN
InANg,Ina-aNg
at,a-t
atA,a-tA
gat,ga-t
gatA,ga-tA
nA,na-A
nAd,na-Ad
AnA,Ana-A
AnAd,Ana-Ad
ac,a-c
ace,a-ce
lac,la-c
lace,la-ce
ak,a-k
aka,a-ka
nak,na-k
naka,na-ka
ac,a-c
acA,a-cA
tac,ta-c
tacA,ta-cA
am,a-m
amA,a-mA
RA,Ra-A
RAd,Ra-Ad
aRA,aRa-A
aRAd,aRa-Ad
as,a-s
asT,a-sT
gas,ga-s
gasT,ga-sT
av,a-v
avi,a-vi
lav,la-v
lavi,la-vi
lA,la-A
lAS,la-AS
alA,ala-A
alAS,ala-AS
aj,a-j
ajI,a-jI
raj,ra-j
rajI,ra-jI
ak,a-k
akA,a-kA
lak,la-k
lakA,la-kA
ac,a-c
aco,a-co
vac,va-c
vaco,va-co
ap,a-p
apA,a-pA
kap,ka-p
kapA,ka-pA
as,a-s
asi,a-si
vas,va-s
vasi,va-si
am,a-m
amu,a-mu
Tam,Ta-m
Tamu,Ta-mu
ak,a-k
ake,a-ke
rak,ra-k
rake,ra-ke
ad,a-d
adu,a-du
yad,ya-d
yadu,ya-du
hA,ha-A
hAt,ha-At
ohA,oha-A
ohAt,oha-At
ap,a-p
apA,a-pA
dap,da-p
dapA,da-pA
TAB,Ta-aB
TABy,Ta-aBy
aTAB,aTa-aB
aTABy,aTa-aBy
as,a-s
asp,a-sp
tas,ta-s
tasp,ta-sp
fp,f-p
fpE,f-pE
tfp,tf-p
tfpE,tf-pE
tAv,ta-av
tAva,ta-ava
itAv,ita-av
itAva,ita-ava
ay,a-y
ayo,a-yo
nay,na-y
nayo,na-yo
ag,a-g
aga,a-ga
Sag,Sa-g
Saga,Sa-ga
ar,a-r
arU,a-rU
mar,ma-r
marU,ma-rU
as,a-s
asf,a-sf
las,la-s
lasf,la-sf
is,i-s
ism,i-sm
tis,ti-s
tism,ti-sm
adu,at-u
adut,at-ut
sadu,sat-u
sadut,sat-ut
at,a-t
ata,a-ta
rat,ra-t
rata,ra-ta
aS,a-S
aSa,a-Sa
maS,ma-S
maSa,ma-Sa
al,a-l
alA,a-lA
ral,ra-l
ralA,ra-lA
ad,a-d
ada,a-da
Bad,Ba-d
Bada,Ba-da
ap,a-p
apa,a-pa
aS,a-S
aSI,a-SI
maS,ma-S
maSI,ma-SI
RAr,Ra-ar
RArh,Ra-arh
uRAr,uRa-ar
uRArh,uRa-arh
av,a-v
ava,a-va
nav,na-v
nava,na-va
aS,a-S
aSI,a-SI
naS,na-S
naSI,na-SI
aj,a-j
ajY,a-jY
taj,ta-j
tajY,ta-jY
an,a-n
anA,a-nA
wan,wa-n
wanA,wa-nA
adA,at-A
adAn,at-An
sadA,sat-A
sadAn,sat-An
ab,a-b
abu,a-bu
pab,pa-b
pabu,pa-bu
ap,a-p
api,a-pi
is,i-s
isa,i-sa
Dis,Di-s
Disa,Di-sa
urg,uH-g
urgo,uH-go
turg,tuH-g
turgo,tuH-go
mA,ma-A
mAS,ma-AS
amA,ama-A
amAS,ama-AS
an,a-n
anA,a-nA
han,ha-n
hanA,ha-nA
ak,a-k
ake,a-ke
mak,ma-k
make,ma-ke
av,a-v
ava,a-va
gav,ga-v
gava,ga-va
is,i-s
isU,i-sU
nis,ni-s
nisU,ni-sU
aS,a-S
aSa,a-Sa
RaS,Ra-S
RaSa,Ra-Sa
ag,a-g
aga,a-ga
qag,qa-g
qaga,qa-ga
ad,a-d
adA,a-dA
ak,a-k
akA,a-kA
tak,ta-k
takA,ta-kA
tA,ta-A
tAy,ta-Ay
itA,ita-A
itAy,ita-Ay
ac,a-c
aci,a-ci
vac,va-c
vaci,va-ci
as,a-s
asa,a-sa
las,la-s
lasa,la-sa
bAl,ba-al
bAla,ba-ala
mbAl,mba-al
mbAla,mba-ala
ar,a-r
arU,a-rU
tar,ta-r
tarU,ta-rU
av,a-v
avi,a-vi
kav,ka-v
kavi,ka-vi
fll,ft-l
flla,ft-la
mfll,mft-l
mflla,mft-la
at,a-t
ato,a-to
nat,na-t
nato,na-to
aS,a-S
aSI,a-SI
waS,wa-S
waSI,wa-SI
ad,a-d
ada,a-da
tad,ta-d
tada,ta-da
ac,a-c
aci,a-ci
tac,ta-c
taci,ta-ci
ad,a-d
adA,a-dA
zad,za-d
zadA,za-dA
ak,a-k
akz,a-kz
nak,na-k
nakz,na-kz
as,a-s
asp,a-sp
qAs,qa-as
qAst,qa-ast
uqAs,uqa-as
uqAst,uqa-ast
lA,la-A
lAn,la-An
alA,ala-A
alAn,ala-An
av,a-v
avi,a-vi
Dav,Da-v
Davi,Da-vi
ap,a-p
apu,a-pu
rap,ra-p
rapu,ra-pu
iG,i-G
miG,mi-G
id,i-d
idA,i-dA
mid,mi-d
midA,mi-dA
ak,a-k
aka,a-ka
dak,da-k
daka,da-ka
uj,u-j
uji,u-ji
Duj,Du-j
Duji,Du-ji
ah,a-h
aha,a-ha
wah,wa-h
waha,wa-ha
AD,A-aD
ADI,A-aDI
yAD,yA-aD
yADI,yA-aDI
ap,a-p
apa,a-pa
map,ma-p
mapa,ma-pa
ad,a-d
ada,a-da
bad,ba-d
bada,ba-da
av,a-v
avi,a-vi
zav,za-v
zavi,za-vi
nA,na-A
nAg,na-Ag
anA,ana-A
anAg,ana-Ag
ap,a-p
apu,a-pu
yap,ya-p
yapu,ya-pu
av,a-v
avf,a-vf
Rav,Ra-v
Ravf,Ra-vf
ab,a-b
abu,a-bu
Kab,Ka-b
Kabu,Ka-bu
ij,i-j
rij,ri-j
av,a-v
avA,a-vA
rav,ra-v
ravA,ra-vA
ad,a-d
adv,a-dv
wad,wa-d
wadv,wa-dv
agu,ak-u
agut,ak-ut
zagu,zak-u
zagut,zak-ut
ap,a-p
apU,a-pU
yap,ya-p
yapU,ya-pU
yA,ya-A
yAK,ya-AK
pyA,pya-A
pyAK,pya-AK
as,a-s
asE,a-sE
vas,va-s
vasE,va-sE
aS,a-S
aSA,a-SA
raS,ra-S
raSA,ra-SA
sep,sa-Ip
seps,sa-Ips
Msep,Msa-Ip
Mseps,Msa-Ips
ap,a-p
apa,a-pa
Rap,Ra-p
Rapa,Ra-pa
av,a-v
ave,a-ve
vav,va-v
vave,va-ve
arz,a-fz
varz,va-fz
ag,a-g
agf,a-gf
Bag,Ba-g
Bagf,Ba-gf
ap,a-p
apa,a-pa
zap,za-p
zapa,za-pa
am,a-m
amA,a-mA
yam,ya-m
yamA,ya-mA
aS,a-S
aSu,a-Su
raS,ra-S
raSu,ra-Su
aB,a-B
aBa,a-Ba
vaB,va-B
vaBa,va-Ba
is,i-s
ism,i-sm
tis,ti-s
tism,ti-sm
dAn,da-an
dAnu,da-anu
AdAn,Ada-an
AdAnu,Ada-anu
ah,a-h
aha,a-ha
vah,va-h
vaha,va-ha
ft,f-t
ftI,f-tI
tft,tf-t
tftI,tf-tI
iv,i-v
iva,i-va
Wiv,Wi-v
Wiva,Wi-va
tA,ta-A
tAl,ta-Al
atA,ata-A
atAl,ata-Al
am,a-m
ama,a-ma
Gam,Ga-m
Gama,Ga-ma
ap,a-p
apr,a-pr
Sap,Sa-p
Sapr,Sa-pr
ab,a-b
abA,a-bA
hab,ha-b
habA,ha-bA
hot,hA-ut
hots,hA-uts
ahot,ahA-ut
ahots,ahA-uts
as,a-s
asa,a-sa
tas,ta-s
tasa,ta-sa
adu,at-u
adup,at-up
tadu,tat-u
tadup,tat-up
ak,a-k
aka,a-ka
lak,la-k
laka,la-ka
An,A-an
AnD,A-anD
rAn,rA-an
rAnD,rA-anD
ak,a-k
aka,a-ka
vak,va-k
vaka,va-ka
am,a-m
amA,a-mA
Sam,Sa-m
SamA,Sa-mA
as,a-s
asa,a-sa
mas,ma-s
masa,ma-sa
jAn,ja-an
jAnI,ja-anI
ajAn,aja-an
ajAnI,aja-anI
ad,a-d
adu,a-du
mad,ma-d
madu,ma-du
is,i-s
isa,i-sa
zis,zi-s
zisa,zi-sa
am,a-m
amU,a-mU
gam,ga-m
gamU,ga-mU
as,a-s
asa,a-sa
Gas,Ga-s
Gasa,Ga-sa
as,a-s
asT,a-sT
das,da-s
dasT,da-sT
aB,a-B
aBe,a-Be
yaB,ya-B
yaBe,ya-Be
at,a-t
ata,a-ta
tat,ta-t
tata,ta-ta
uv,u-v
uvf,u-vf
Duv,Du-v
Duvf,Du-vf
an,a-n
ani,a-ni
man,ma-n
mani,ma-ni
aD,a-D
aDa,a-Da
aB,a-B
aBa,a-Ba
vaB,va-B
vaBa,va-Ba
ar,a-r
aro,a-ro
var,va-r
varo,va-ro
as,a-s
asa,a-sa
Das,Da-s
Dasa,Da-sa
ij,i-j
ija,i-ja
tij,ti-j
tija,ti-ja
in,i-n
inA,i-nA
rin,ri-n
rinA,ri-nA
ay,a-y
aya,a-ya
yay,ya-y
yaya,ya-ya
av,a-v
ava,a-va
tav,ta-v
tava,ta-va
um,u-m
umU,u-mU
dum,du-m
dumU,du-mU
iv,i-v
iva,i-va
Div,Di-v
Diva,Di-va
ap,a-p
apa,a-pa
tap,ta-p
tapa,ta-pa
as,a-s
asA,a-sA
Sas,Sa-s
SasA,Sa-sA
av,a-v
